id,lida,name,text,tipo,photo,date,categoria,prioridade
108,20364,Sports get nominal boost in annual budget of India,"A nominal hike of Rs 31 crore was given to the ministry of youth affairs and sports' allocation in an Olympic year with finance minister Pranab Mukherjee earmarking Rs 1152 crore for it in the 2012-13 budget.<br />\r\n <br />\r\nIn his Budget presented in the Lok Sabha, Mukherjee allocated Rs 1041 crore as plan outlay while Rs 111 crores was set aside for non-plan.<br />\r\n <br />\r\nLast year, the allocation was Rs 1121 crore, which was later revised to Rs 990 crore. The budget allocation in 2010 was Rs 3315.67 crores while in 2009, it was Rs 3,670.13 crore in view of the Commonwealth Games.<br />\r\n <br />\r\nOut of the total outlay, Rs 721.98 crore has been allocated for sports and games while Rs 430.02 crore has been earmarked for Youth Welfare Scheme.<br />\r\n <br />\r\nOther programmes, including Schemes for the Benefit of North Eastern Area and Sikkim, will get Rs 105 crore.<br />\r\n <br />\r\nUnder the sports and games head, Sports Authority of India will get the highest amount of Rs 258 crore while Rs 110 crore has been earmarked for Assistance to National Sports Federations -- as against Rs 100 crore of last year.<br />\r\n <br />\r\nRs four crore has been allocated for Anti-Doping Activities -- just Rs 50 lakh more than last year. National Dope Test Laboratory will get Rs 2.50 crore, same as last year.<br />\r\n <br />\r\nLaxmi National Institute of Physical Education in Gwalior has been allocated a separate Rs 15 crore while Rs seven crore has been earmarked for Incentive to Sportspersons -- a crore more than last year.<br />\r\n <br />\r\nThe various schemes under Panchayat Yuva Krida aur Khel Abhiyan (PYKKA) will get Rs 215 crore while Rs 14.5 crore has been earmarked for Urban Sports Infrastructure Scheme.<br />\r\n <br />\r\nAfter being given nothing last year, the National Sports Development Fund has been allocated Rs five crore.<br />\r\n <br />\r\nAmong the various heads of Youth Welfare Schemes, Rs 11 crore has been earmarked for Nehru Yuva Kendra Sangathan while the National Service Scheme will get Rs eight crore -- Rs 2.47 crore more than last year.<br />\r\n <br />\r\nRajiv Gandhi National Institute of Youth Development has been allocated Rs 2 crore.",1,<blank>,2012-04-10,4,9
109,21088,Local Sporting Organisation delivers All Cultures Sport Program,"As elite athletes continue to prepare for the London 2012 Olympic and Paralympic Games, it's important to remember achievements made closer to home at the community sport level.<br />\r\n <br />\r\nThis month the Australian Sports Commission (ASC) recorded another engaging vidcast to highlight the effective community outreach work being done by the Southern Tasmania Badminton Association (STBA), which has attracted international students from the University of Tasmania and local residents of multicultural backgrounds to the sport of badminton.<br />\r\n <br />\r\nThe vidcast captured the South Hobart activities of the STBA in real time as part of the ASC's All Cultures initiative. Featuring the STBA 2012 Invitational Tournament, the vidcast profiles the diverse range of participants that help make the program a success, such as participants, coaches, administrators, community facilitators and partner organisations.<br />\r\n <br />\r\nKathryn Duff, a Sport Participation Adviser with the ASC, was onsite to witness the program and the filming of the resource.<br />\r\n <br />\r\n""The work in the All Cultures area highlights the role that sport can play in having a positive impact on the lives of people from multicultural backgrounds,"" said Duff. ""It can be particularly important for people who are new arrivals to Australia, such as international students or migrants.""<br />\r\n <br />\r\nA driving factor behind the success of the South Hobart program has been the commitment and enthusiasm of the STBA’s Culturally and Linguistically Diverse (CALD) Program Manager.<br />\r\n <br />\r\n""I am excited to be involved with the Southern Tasmania Badminton Association,"" said Ernest Ng, CALD Program Manager at STBA. ""As a previous International Student at University of Tasmania, I bring an understanding of the CALD community to this role and am excited to organise events and tournaments that create community connections and increase participation.”<br />\r\n <br />\r\nPrior to the vidcast, Kathryn Duff and Ralph Barba (of the Four Diegos Media production team) chatted about the diversity of the participants and the ongoing success of the All Cultures program.<br />\r\n <br />\r\nThe vidcast will add to the ASC's extensive collection of All Cultures videos, which effectively highlight a range of case studies that reinforce the ability of sport to bring a community of different cultures together. Another recent All Cultures initiative has been a webinar series which attracted over 200 participants that shared examples of the work they’ve been conducting in the multicultural sport space.",1,<blank>,2012-07-24,4,9
110,22884,5th TAFISA World Sport for All Games Update,"It has been confirmed that close to 7000 participants from some 60 countries will come to the TAFISA World Sport for All Games in Siauliai, Lithuania next week presenting traditional games and sports (TSG) from all over the globe. The Games, under the patronage of IOC, UNESCO and ICSSPE, and supported by the EU Parliament, present a unique platform of the TSG world heritage every four years. Attending countries range from Brazil and Honduras via Nigeria and Egypt to China and Korea. Europe will be represented amongst others by Ireland, Germany, Spain, Estonia and the Netherlands.<br />\r\nThe opening ceremony, which will take place at 20:00 on July 6, is being created under the direction of choreographer Leokadija Dabu?inskait? and expects some 5.000 spectators. The main theme of the ceremony is the Sun, as Siauliai is called the City of the Sun. <br />\r\n<br />\r\nA whole week is designed to highlight TSG including the Day of Nations, Gala Evening, Folk Festivals and the Parade of Delegations.<br />\r\n<br />\r\nSome 1,200 participants have registered to take part in the 26 sports disciplines being organized such as 7-aside football, basketball, agility sport etc. <br />\r\n<br />\r\nThere will be 127 sports and cultural events taking place in Siauliai and the nearby regions, with three sports holding championships - Karate, Zurkhaneh and Wrestling.<br />\r\n<br />\r\nSeveral conferences will be held during the Games. The EDUC Conference of EU Committee of the Regions will be attended by the 27 European country members of the EU Committee of the Regions; The International Business Forum introducing the business environment of Lithuania; The International Scientific Conference on Human Health – Foundations of Sustainable Life; and the TAFISA/UNESCO Forum on the Role of Sports and Culture in Community Development.<br />\r\n<br />\r\nThe Games will end with a Closing Ceremony where the TAFISA flag will be handed over and officially announced to the host of the 2016 Games in Jakarta, Indonesia.",1,1358441156.jpg,2012-07-05,4,9
111,20565,Gymnastics gives Australian kids a leg-up in life,"Australian Minister for Sport Kate Lundy encouraged all Australian children to get active and embrace sport at the launch of Gymnastics Australia’s new participation program at the Australia Institute of Sport in Canberra.<br />\r\n <br />\r\nSenator Lundy said the Gymnastics LaunchPad program is a national initiative which aims to teach children aged between 0 – 12 years the critical movement skills to give them the competence to participate in sport for life.<br />\r\n <br />\r\n""Gymnastics is widely acknowledged, along with swimming and athletics, as a key sport for young Australians,"" Senator Lundy said.<br />\r\n <br />\r\n""I am passionate about participation in sport which is why I'm right behind this campaign. Gymnastics Australia's initiative to promote gymnastics as a 'launch pad' into life, sports, education, health and a happy childhood will resonate strongly with the community and encourage more kids to join in and sign up to sport.<br />\r\n <br />\r\n""LaunchPad is about giving our kids a strong foundation to support participation in sport for life.<br />\r\n <br />\r\n""I am confident this campaign will inspire more kids to get involved in gymnastics and hopefully instil in them a love of sport that will continue through their teenage years and into adulthood.<br />\r\n <br />\r\n""For many of our successful Aussie athletes, gymnastics was where it all started - from junior participation they developed a love of sport that gave them a strong foundation to achieve international success.""<br />\r\n <br />\r\nA few of these success stories include Australian gymnast Lauren Mitchell, aerial skier Lydia Lassila, and Australian hurdler Sally Pearson.<br />\r\n <br />\r\n""The Gillard Government is strongly committed to having more Australians participating in sport and has injected $11 million in new funding to encourage more people to get active,"" Senator Lundy said.<br />\r\n <br />\r\nGymnastics Australia received $600,000 per year for its participation programs, including the development of LaunchPad, Disability programs, and enhancing coaching and officiating systems.",1,<blank>,2012-06-25,4,9
112,20554,"Sport England's Sportivate campaign hits 80,000 landmark","More than 80,000 young people in England have taken up the opportunity to try their hand at organised sport thanks to the Sportivate Olympic legacy initiative run by Sport England.<br />\r\n <br />\r\nFigures released on 30 May show that, in the past three months alone, nearly 50,000 14- to 25-year-olds have got involved in sport as the build up to the London Games intensifies.<br />\r\n <br />\r\nThe National Lottery-funded Sportivate programme aims to give young people who currently aren't playing sport in their own time the chance to find a sport they enjoy. Young people are then helped to find a club or venue where they can continue taking part.<br />\r\n <br />\r\nSport England chair Richard Lewis said: ""From canoeing to handball, tens of thousands of young people have found the sport that makes them tick thanks to Sportivate and are now forming a sporting habit for life. This is the Olympic legacy in action and it's fantastic to see.""<br />\r\n <br />\r\nSports minister Hugh Robertson added: ""Sportivate shows how hosting the Olympic and Paralympics Games is inspiring young people to take up sport.<br />\r\n <br />\r\n""Congratulations to all the projects across the country involved particularly Twilight Football, Can Dance and Rowing in 2012 who are being recognised for their fantastic work with young people.""<br />\r\n <br />\r\nSportivate is being delivered by the network of 49 county sports partnerships, working with local clubs and providers. It is part of the Places People Play official Olympic legacy programme and will benefit hundreds of thousands of young people over four years.",1,1358441400.jpg,2012-06-08,4,9
114,20463,Lawmaker calls for promotion of sports among Filipino youth,"A lawmaker in Philippine called on the Department of Education to create programs that will promote sports among young Filipinos, as well as to allot a ""decent budget"" to help schools develop student-athletes.<br />\r\nIn a statement, ACT Teachers Party-List Representative Antonio L. Tinio said the DepEd must promote sports in order to preserve the Filipino youth’s innate athletic talents, especially in this ""age of technology,"" wherein young Filipinos are “currently engrossed in social media and high-tech gadgets.”<br />\r\n""What we must strive for is a genuine and long-term sports development. We should veer away from relying on imported talent, national teams whose members basically grew up and were trained abroad, especially in the fields of football and basketball,” Tinio said.<br />\r\n""We must tap the huge potential and talents of the Filipino youth in the public school system through the Palarong Pambansa,"" he added.<br />\r\nTinio noted that engaging in sports ""will foster the development of Filipino virtues such as camaraderie and collective effort among the youth.""<br />\r\nThe lawmaker added that the DepEd and other funding agencies should allot a ""decent budget"" for student athletes’ training, uniforms and stipends as well as sports facilities.<br />\r\n<br />\r\n""We have heard of success stories of student-athletes who won in competitions with only a meager budget. While it is good that the DepEd has alloted P8.5 million for a special sports program, it must be ensured that the funds be distributed to student athletes even from far-flung areas of the country,"" Tinio said.<br />\r\n<br />\r\n""Funds must also be used not only to subsidize training but also to promote interest in sports among the youth,"" he added.",1,<blank>,2012-05-18,4,9
115,20668,Australia to help diverse youth participate in community sport,"The Minister for Sport and Multicultural Affairs, Senator Kate Lundy, announced increased funding to help young people from culturally diverse backgrounds participate in sport, on April 30.<br />\r\nSenator Lundy said $300 000 in grant funding will be available through the Multicultural Youth Sports Partnership Program to support the costs associated with promoting sport and physical activity in multicultural communities.<br />\r\nApplications opened on April 30 and eligible organisations are invited to apply for funding of up to $50 000. Grants will be awarded to sporting organisations or community groups that can demonstrate a capacity to create sustainable opportunities for youth from culturally and linguistically diverse backgrounds to participate in sport within local communities.<br />\r\n""The Gillard Government understands the importance of ensuring all Australians have the opportunity to participate in community sport,"" Senator Lundy said.<br />\r\n""Sport is a great platform for inclusion and can help build bridges of understanding and respect.<br />\r\n""All Australians should have equal access to sporting opportunities and this grant program helps to ensure more young Australians from diverse backgrounds can participate in sport at a local community level.""<br />\r\nSenator Lundy encouraged eligible sporting organisations and community groups to apply for funding under the grant program.<br />\r\n<br />\r\n""Participation is a sporting activity or club can be critical to the successful settlement experience of new migrants in Australia. For many it is their first opportunity to make new friends and build strong community links.<br />\r\n<br />\r\n""The Multicultural Youth Sports Partnership Program grants will enable more of our multicultural youth and their families the opportunity to take part in that iconic Aussie tradition – weekend sports and physical activities across local communities,"" Senator Lundy added.",1,<blank>,2012-05-03,4,9
116,21127,Makati city of Philippines to launch summer youth sports & entertainment program,"The Makati city government has announced that it is now accepting applicants for its summer youth program aimed to develop a healthy lifestyle and promote the spirit of camaraderie and sportsmanship among children.<br />\r\n <br />\r\nDubbed Sports, Music, Arts and Recreational Training (SMART) program, the project provides young residents free training in various sports and other fields of interest, such as music and the arts, and culinary skills during the school summer break.<br />\r\n <br />\r\n""We want to offer our young citizens a wide range of healthy and creative activities to choose from so that they can enjoy the summer while learning new skills,"" said Mayor Jejomar Erwin Binay, founder of the program.<br />\r\n <br />\r\nThe Makati SMART summer program is open to residents who are required to present the following: duly accomplished registration and waiver form, certified true copy of Birth or Baptismal Certificate of the child; Voter's Registration Receipt (VRR) or Commission on Elections Certificate or Voter's ID of parent or legal guardian, and two pieces 1x1 latest picture of the child.<br />\r\n <br />\r\nAside from free registration, program participants will also receive free T-shirts. The screening ends on April 15 while the program starts on April 25. The Office of the Mayor and the Office of Councilor Ferdie Eusebio are open for the registration, screening and interview of SMART applicants from 8 a.m. to 5 p.m., Mondays to Fridays.<br />\r\n <br />\r\nThe Office of the Mayor handles the following events: badminton for eight to 16 years old; basketball clinic for nine to 15 years old; dance clinic for ages 12 to 21; guitar lesson for 10 to 21 years old; karate for ages 10 to 15; and muay thai for 12 to 21 years old.<br />\r\n <br />\r\nMeanwhile, the following events are handled by the Office of Councilor Eusebio: swimming for ages seven to 12 years old; table tennis for eight to 21 years old; taekwondo for ages seven to 15; classical ballet for ages six to 15; voice lessons for seven to 12 years; academic tutorial classes, academics for grade 2 to 6 students; drama and acting for ages seven to 12; painting and drawing for ages six to 15; personality development for 12 to 21 years old; aikido for 12 to 21 years old; arnis for seven to 12 years old; boxing for kids for 10 to 15 years old; and cooking and baking for kids ages seven to 12 years.",1,<blank>,2012-04-19,4,9
117,21268,"Australia and Pacific Islands working to create healthier, active lifestyles","Representatives from 14 Pacific nations met in Brisbane on 21st – 23rd March 2012 to look at ways sport can be used to fight diseases like diabetes and obesity which have become leading causes of death and disability throughout the Pacific.<br />\r\n <br />\r\nParliamentary Secretary for Pacific Island Affairs, Richard Marles, said representatives at the Healthy Islands through Sport forum discussed how they can work together and use sport as a tool to improve the health behaviours of people in the Pacific.<br />\r\n <br />\r\n'Non-communicable diseases (NCDs) like diabetes and obesity place a burden on local health systems and reduce productivity and household income. Sport can play a powerful role by increasing physical activity and its profile and popularity can raise awareness of healthy behaviours such as better diets, less alcohol and stopping smoking,' Mr Marles said.<br />\r\n <br />\r\nThe Australian Government is committed to helping Pacific nations tackle these serious health problems through a four year program of support which includes expanding the existing Australian Sports Outreach Program.<br />\r\n <br />\r\n'With a strong focus on increasing physical activity existing sports programs will deliver vital health messages,' Mr Marles said.<br />\r\n <br />\r\n'We are already seeing results. For example, in Vanuatu, the Australian Sports Outreach Program helped communities on Aniwa Island plan and deliver football and volleyball activities, contributing to a 50 per cent reduction in obesity among participants between 2009 and 2010.<br />\r\n <br />\r\n'This forum is an opportunity to learn from the collective knowledge and expertise of each nation and foster innovative ideas,' Mr Marles said.<br />\r\n <br />\r\nThe Healthy Islands through Sport forum is an initiative of the Australian Government, Secretariat of Pacific Communities (SPC) and the World Health Organization (WHO). The three day forum brought together senior officials from Ministries of Health and Sport and will include sessions aimed at developing strategies to tackle NCDs in each country.<br />\r\n <br />\r\nFollowing the event, Australia will assist health and sport sectors in Pacific island countries to take joint action to reduce the prevalence and burden of NCDs in their region.<br />\r\n <br />\r\n'By working together we will ultimately see a healthier, more active Pacific region,' Mr Marles said.",1,1358441837.jpg,2012-03-31,4,9
118,21166,Sports academy to be created in C. Philippine province,"A sports academy will soon be set up in the town of Minglanilla in Cebu province to boost sports activities in central Philippines after the country's House Committee on Youth and Sports Development approved a proposed legislation.<br />\r\n <br />\r\nThe sports academy will provide necessary physical facilities and the provision of expert training resources in the various disciplines.<br />\r\n <br />\r\n""With the establishment of the Cebu Sports Academy, the sportsmen in the Central Visayas region will have a venue to train and develop the athletes' skills and competitive spirit to prepare them to bring honor to the region in the national competitions, and the country in the future Asian, World games as well as the Olympic Games,"" House of Representative member Eduardo Gullas from Cebu said.<br />\r\n <br />\r\nThe Philippine Sports Commission shall take part in upgrading existing facilities, equipment and personnel and incorporating them into the sports academy.",1,<blank>,2012-03-31,4,9
119,20639,More than 900 kids compete in OCBC Cycle,"SINGAPORE: More than 900 kids took part in the OCBC Cycle Singapore event at the F1 Pit Building on March 3, 2012.<br />\r\nLast year, the event attracted 800 participants.<br />\r\nWith various categories catering to the different age groups, the event is fast cementing its reputation as a bike race for all ages.<br />\r\nFrom the really young toddlers aged two to five on their three-wheelers, to the older kids who took part in the five kilometre ride, some also turned it into a family affair.<br />\r\n<br />\r\nThis year, a new race called Junior Challenge was added for the older kids of up to 12 years old, who are naturally more competitive.<br />\r\nThe three-day event started with the Professional Criterium on March 2, 2012, and ends on Sunday with adult races like the Community Ride and Super Challenge.",1,1358441960.jpg,2012-03-05,4,9
120,20949,Dads and kids swim & run in Singapore Biathlon,"More than 2,200 participants competed in the 12th edition of the Singapore Biathlon at East Coast Park.<br />\r\nThe race consists of a 1.5-kilometre swim and 10-kilometre run.<br />\r\nAnd this year, there was a new category to get fathers and their children to bond through sports.<br />\r\nSpecially catered to NSmen and their children, this new non-competitive category saw fathers taking on a short 200-metre swim, followed by a 800-metre run together with their children.<br />\r\nSingapore Biathlon 2012 is jointly organised by SAFRA and the Republic of Singapore Navy.<br />\r\nDylan McNiece won the Men's Open category in a time of 55 minutes and 12 seconds.<br />\r\nClara Wong Wan Qi, won the Women's Open category in a time of 1 hour, 10 minutes and 22 seconds.",1,1358442124.jpg,2012-03-05,4,9
121,20480,Ghanaian minister calls for youth participation in sports,"The minister of Youth and Sports Clement Kofi Humado has advised the youth to partake actively in sports to harness its enormous benefits and become ambassadors of the West African country of Ghana.<br />\r\n<br />\r\nIn a message to the Youth Development Through Sports (YDS) projects, Humado said sports remained undoubtedly a very powerful tool for youth development and the overall progress of a nation.<br />\r\n<br />\r\n""This is because sports help in the physical and mental development of man and also has the potential of keeping the youth away from harmful practices such as drugs, substance abuse and other social vices,"" he said.<br />\r\n<br />\r\nHe expressed his appreciation to the German International Development Cooperation (GIZ) and Youth Development Through Football (YDF) South Africa for their financial and material support in building the capacity of members of YDS.<br />\r\nThe Board Chairman of the YDS, Kodwo Morgan, reiterated the organization's commitment to using sports as a tool to address challenging developmental issues facing various communities across the country.<br />\r\n<br />\r\nThe YDS, a network organization, serves as a platform to link non-profit groups, including state institutions that use sports as a tool for social development and focus on fostering relations among the member organizations.<br />\r\nIt also provides a common position nationally and internationally in addressing issues such as violence prevention, health awareness, social integration, peace building, environmental protection and education, among others.<br />\r\n<br />\r\nIts mission is to develop a center of competence that interconnects and strengthens long-term sports-based social development initiatives that could transform the lives of disadvantaged children and youth by increasing their opportunities and consolidating an environment of social change and productivity.<br />\r\n<br />\r\nThe YDS project, which emerged out of the experiences of the 2006 World Cup held in South Africa, is jointly financed by the German government and the European Union. It has been implemented in 10 countries including South Africa, Namibia, Lesotho, and Mozambique, among others.<br />\r\n<br />\r\nIt has also developed a manual for coaches for the development of the youth whereby specific skills of sportsmen and women are integrated in programs to educate the youth on HIV and violence.",1,<blank>,2012-03-05,4,9
